dataid,localhour,air1,	air2,	air3,	airwindowunit1,	aquarium1,	bathroom1,	bathroom2,	bedroom1,	bedroom2,	bedroom3,	bedroom4,	bedroom5,	car1,	clotheswasher1,	clotheswasher_dryg1,	diningroom1,	diningroom2,	dishwasher1,	disposal1,	drye1,	dryg1,	freezer1,	furnace1,	furnace2,	garage1,	garage2,	gen,	grid,	heater1,	housefan1,	icemaker1,	jacuzzi1,	kitchen1,	kitchen2,	kitchenapp1,	kitchenapp2,	lights_plugs1,	lights_plugs2,	lights_plugs3,	lights_plugs4,	lights_plugs5,	lights_plugs6,	livingroom1,	livingroom2,	microwave1,	office1,	outsidelights_plugs1,	outsidelights_plugs2,	oven1,	oven2,	pool1,	pool2,	poollight1,	poolpump1,	pump1,	range1,	refrigerator1,	refrigerator2,	security1,	shed1,	sprinkler1,	use,	utilityroom1,	venthood1,	waterheater1,	waterheater2,	winecooler1,water_meter_value,  gas_meter_value
2015-01-01 09:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.16771666666666666667,0,0,0,0,0.41403333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03096666666666666667,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.00225000000000000000,0,0,0,0,0.41403333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00363333333333333333,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.18011666666666666667,0,0,0,0.02673333333333333333,0.34145000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00788333333333333333,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36821666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.22836666666666666667,0,0,0,0,0.37793333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.05440000000000000000,0,0.00506666666666666667,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.37793333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.24950000000000000000,0,0,0,0,0.83888333333333333333,0,0,0,0,0,0,0.00608333333333333333,0,0,0,0,0,0,0,0.14391666666666666667,0,0.00576666666666666667,0,0,0,0.00068333333333333333,0,0,0,0,0,0,0,0.22083333333333333333,0,0,0,0,0.83888333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.14013333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03700000000000000000,0,0.00530000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03268333333333333333,0,0,0,0,0.14013333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00040000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.15325000000000000000,0,0,0,0,0,0,0.00205000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.07396666666666666667,0,0,0,0,0.15325000000000000000,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,4495,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00300000000000000000,0,0.00000000000000000000,0,0,0,0,0.36650000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.07525000000000000000,0,0,0,0,0.36650000000000000000,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.43651666666666666667,0,0,0,0,0.56945000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00505000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.01680000000000000000,0,0,0,0,0.56945000000000000000,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,5938,0.00063333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.10603333333333333333,0,0,0,0,0.45231666666666666667,0,0,0,0,0,0,0,0.11268333333333333333,0,0,0,0,0,0,0.04793333333333333333,0,0.00700000000000000000,0,0,0,0.00026666666666666667,0,0,0,0,0,0,0,0.08971666666666666667,0,0,0,0,0.45231666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00210000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.18516666666666666667,0,0,0,0,0.48643333333333333333,0,0,0,0,0,0,0.00120000000000000000,0.03205000000000000000,0,0,0,0,0,0,0,0,0.03500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.14246666666666666667,0,0,0,0,0.48643333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.20511666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00598333333333333333,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.03296666666666666667,0,0,0,0,0.20511666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,7062,0.01500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.30383333333333333333,0,0,0,0,0,0,0.00580000000000000000,0,0,0,0,0,0,0,0.00300000000000000000,0,0.00501666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.07441666666666666667,0,0,0,0,0.30383333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.20438333333333333333,0,0,0,0,0.56528333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.08776666666666666667,0,0.04378333333333333333,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.04285000000000000000,0,0,0,0,0.56528333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00015000000000000000,0.00000000000000000000,0,0,0,0.15096666666666666667,0,0,0,0,0.55581666666666666667,0,0,0,0,0,0,0.02210000000000000000,0,0,0,0,0,0,0,0.03095000000000000000,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.10340000000000000000,0,0,0,0,0.55581666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.13133333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.05768333333333333333,0,0,0,0,0.13133333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00168333333333333333,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.73196666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00770000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.11123333333333333333,0,0,0,0,0.73196666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,8733,0.000100000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.61756666666666666667,0,0,0,0,0,0,0.19516666666666666667,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00020000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.000100000000000000000000,0,0,0,0,0.61756666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.09631666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.09631666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.15611666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.15611666666666666667,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.19113333333333333333,0,0,0,0,0.65073333333333333333,0,0,0,0,0,0,0.01243333333333333333,0,0,0,0,0,0,0,0,0,0.00523333333333333333,0,0,0,0.00085000000000000000,0,0,0,0,0,0,0,0.05138333333333333333,0,0,0,0,0.65073333333333333333,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00330000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.21598333333333333333,0,0,0,0,0.73115000000000000000,0,0,0,0,0,0,0.15346666666666666667,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211666666666666667,0,0,0,0,0.73115000000000000000,0,0,0,0,0,0,0
2015-01-01 09:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00025000000000000000,0.00000000000000000000,0,0,0,0.11658333333333333333,0,0,0,0.03528333333333333333,0.27285000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.04316666666666666667,0,0,0,0,0.30833333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301666666666666667,0,0,0.00000000000000000000,0,0,0,0,0.00801666666666666667,0,0,0,0,0.17413333333333333333,0,0,0,0,0,0,0.05258333333333333333,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03536666666666666667,0,0,0,0,0.17413333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,1450,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00966666666666666667,0,0,0,0,0.40015000000000000000,0,0,0,0,0,0,0,0.05296666666666666667,0,0,0,0,0,0,0.07655000000000000000,0,0.03100000000000000000,0,0,0,0.01400000000000000000,0,0,0,0,0,0,0,0.04226666666666666667,0,0,0,0,0.40015000000000000000,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.31325000000000000000,0,0,0,0,0.72665000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00943333333333333333,0,0,0,0,0,0,0,0.04473333333333333333,0,0,0,0,0.72665000000000000000,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.16241666666666666667,0,0,0,0,0.44828333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03068333333333333333,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04360000000000000000,0,0,0,0,0.44828333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00361666666666666667,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.14815000000000000000,0,0,0,0.25306666666666666667,0.36596666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00805000000000000000,0,0,0,0,0,0,0,0,0.06166666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61911666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.21975000000000000000,0,0,0,0,0.35016666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.05300000000000000000,0,0.00506666666666666667,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.35016666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203333333333333333,0,0,0.00000000000000000000,0.00543333333333333333,0,0,0,0.00401666666666666667,0,0,0,0,0.78153333333333333333,0,0,0,0,0,0,0.04270000000000000000,0,0,0,0,0,0,0,0.43433333333333333333,0,0.00526666666666666667,0,0,0,0.00015000000000000000,0,0,0,0,0,0,0,0.15295000000000000000,0,0,0,0,0.78153333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.11641666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03700000000000000000,0,0.00508333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.00815000000000000000,0,0,0,0,0.11641666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.08005000000000000000,0,0,0,0,0,0,0.00120000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.08005000000000000000,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,4495,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00300000000000000000,0,0.00000000000000000000,0,0,0,0,0.16901666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.07671666666666666667,0,0,0,0,0.16901666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.45413333333333333333,0,0,0,0,0.62883333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00510000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.08385000000000000000,0,0,0,0,0.62883333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,5938,0.000066666666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06611666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.08350000000000000000,0,0,0,0,0.36593333333333333333,0,0,0,0,0,0,0,0.05153333333333333333,0,0,0,0,0,0,0.04711666666666666667,0,0.00693333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04230000000000000000,0,0,0,0,0.36593333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00200000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.19356666666666666667,0,0,0,0,0.39320000000000000000,0,0,0,0,0,0,0.00115000000000000000,0.03843333333333333333,0,0,0,0,0,0,0,0,0.03520000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.03528333333333333333,0,0,0,0,0.39320000000000000000,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.20246666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00581666666666666667,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.03053333333333333333,0,0,0,0,0.20246666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,7062,0.01500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.30381666666666666667,0,0,0,0,0,0,0.00598333333333333333,0,0,0,0,0,0,0,0.00300000000000000000,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.07350000000000000000,0,0,0,0,0.30381666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.20235000000000000000,0,0,0,0,0.55326666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.08750000000000000000,0,0.04376666666666666667,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.03308333333333333333,0,0,0,0,0.55326666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.12043333333333333333,0,0,0,0,0.40141666666666666667,0,0,0,0,0,0,0.04443333333333333333,0,0,0,0,0,0,0,0.03100000000000000000,0,0.00508333333333333333,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.09410000000000000000,0,0,0,0,0.40141666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.13163333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.05813333333333333333,0,0,0,0,0.13163333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.84380000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00313333333333333333,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.08576666666666666667,0,0,0,0,0.84380000000000000000,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,8733,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.000050000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.64808333333333333333,0,0,0,0,0,0,0.11895000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.08703333333333333333,0,0,0,0,0.64808333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.11946666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.02683333333333333333,0,0,0,0,0.11946666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.15788333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00213333333333333333,0,0,0,0,0.15788333333333333333,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.15915000000000000000,0,0,0,0,0.60366666666666666667,0,0,0,0,0,0,0.01285000000000000000,0,0,0,0,0,0,0,0,0,0.00515000000000000000,0,0,0,0.00125000000000000000,0,0,0,0,0,0,0,0.05165000000000000000,0,0,0,0,0.60366666666666666667,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00275000000000000000,0,0,0,0.00000000000000000000,0.00030000000000000000,0,0.00000000000000000000,0,0.11726666666666666667,0,0,0,0,1.1896500000000000,0,0,0,0,0,0,0.07840000000000000000,0.10241666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13536666666666666667,0,0,0,0,1.1896500000000000,0,0,0,0,0,0,0
2015-01-01 10:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0.21246666666666666667,-0.04491666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00920000000000000000,0,0,0,0,0.16756666666666666667,0,0,0,0,0,0,0
2015-01-01 11:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0.00000000000000000000,0,0,0,0,0.00800000000000000000,0,0,0,0,0.16130000000000000000,0,0,0,0,0,0,0.05235000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.02461666666666666667,0,0,0,0,0.16130000000000000000,0,0,0,0,0,0,0
2015-01-01 11:00:00-06,1450,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.54451666666666666667,0,0,0,0,0,0,0,0.05300000000000000000,0,0,0,0,0,0,0.24643333333333333333,0,0.03100000000000000000,0,0,0,0.01398333333333333333,0,0,0,0,0,0,0,0.02341666666666666667,0,0,0,0,0.54451666666666666667,0,0,0,0,0,0,0
2015-01-01 11:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.14708333333333333333,0,0,0,0,0.55833333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00820000000000000000,0,0,0,0,0,0,0,0.06520000000000000000,0,0,0,0,0.55833333333333333333,0,0,0,0,0,0,0
2015-01-01 11:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.42961666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03015000000000000000,0,0.00485000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.15573333333333333333,0,0,0,0,0.42961666666666666667,0,0,0,0,0,0,0
2015-01-01 11:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.03348333333333333333,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.17465000000000000000,0,0,0,0.46545000000000000000,0.41578333333333333333,0,0,0,0,0,0,0.03451666666666666667,0.00775000000000000000,0,0,0,0,0,0,0,0,0.01693333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88121666666666666667,0,0,0,0,0,0,0
2015-01-01 11:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.05925000000000000000,0,0,0,0,0.31308333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.05148333333333333333,0,0.00500000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.31308333333333333333,0,0,0,0,0,0,0
2015-01-01 11:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.15643333333333333333,0,0,0,0,0.64410000000000000000,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.19920000000000000000,0,0.00536666666666666667,0,0,0,0.00026666666666666667,0,0,0,0,0,0,0,0.15556666666666666667,0,0,0,0,0.64410000000000000000,0,0,0,0,0,0,0
